datetime,val
2020-03-17 20:37:18,12.6875
2020-03-17 20:41:16,12.6875
2020-03-17 20:45:14,12.8125
2020-03-17 20:49:13,12.8125
2020-03-17 20:53:10,12.8125
2020-03-17 20:57:08,12.8125
2020-03-17 21:01:06,13.0
2020-03-17 21:09:01,13.3125
2020-03-17 21:05:03,13.1875
2020-03-17 21:13:01,13.6875
2020-03-17 21:16:59,13.875
2020-03-17 21:20:57,13.8125
2020-03-17 21:24:56,13.875
2020-03-17 21:28:53,13.9375
2020-03-17 21:32:52,13.875
2020-03-18 06:27:52,7.875
2020-03-18 05:36:35,7.9375
2020-03-18 05:40:32,7.9375
2020-03-18 05:44:28,7.9375
2020-03-18 05:52:22,7.9375
2020-03-18 06:00:15,7.9375
2020-03-18 06:04:11,7.9375
2020-03-18 06:08:08,7.9375
2020-03-18 06:12:05,7.875
2020-03-18 06:16:02,7.875
2020-03-18 06:19:59,7.8125
2020-03-18 06:23:55,7.875
2020-03-18 06:47:03,7.875
2020-03-18 06:43:08,7.875
2020-03-18 06:51:04,7.875
2020-03-18 06:55:01,7.875
2020-03-18 06:58:59,7.8125
2020-03-18 07:02:56,7.875
2020-03-18 07:06:54,7.875
2020-03-18 07:10:52,7.875
2020-03-18 07:14:50,7.875
2020-03-18 07:18:48,7.875
2020-03-18 07:22:46,7.8125
2020-03-18 07:26:44,7.75
2020-03-18 07:30:42,7.6875
2020-03-18 07:34:39,7.75
2020-03-18 07:38:37,7.6875
2020-03-18 07:42:35,7.6875
2020-03-18 07:46:33,7.6875
2020-03-18 07:50:31,7.6875
2020-03-18 07:58:24,7.6875
2020-03-18 07:54:29,7.6875
2020-03-18 08:02:25,7.6875
2020-03-18 08:06:23,7.75
2020-03-18 08:10:21,7.6875
2020-03-18 08:14:18,7.6875
2020-03-18 08:18:16,7.6875
2020-03-18 08:22:14,7.6875
2020-03-18 08:26:11,7.625
2020-03-18 08:30:09,7.625
2020-03-18 08:34:07,7.625
2020-03-18 08:38:05,7.625
2020-03-18 08:42:03,7.625
2020-03-18 08:46:01,7.5625
2020-03-18 08:49:59,7.5625
2020-03-18 08:53:56,7.5625
2020-03-18 08:57:54,7.5625
2020-03-18 09:01:52,7.5625
2020-03-18 09:05:50,7.5
2020-03-18 09:09:47,7.5
2020-03-18 09:13:44,7.5
2020-03-18 09:17:42,7.5
2020-03-18 09:21:40,7.5625
2020-03-18 09:25:38,7.5625
2020-03-18 09:29:36,7.5625
2020-03-18 09:33:34,7.5625
2020-03-18 09:37:32,7.5
2020-03-18 09:41:30,7.5625
2020-03-18 09:49:25,7.5
2020-03-18 09:45:28,7.5
2020-03-18 09:53:25,7.5
2020-03-18 09:57:23,7.5
2020-03-18 10:01:21,7.5
2020-03-18 10:05:19,7.5
2020-03-18 10:09:18,7.5625
2020-03-18 10:13:15,7.5
2020-03-18 10:17:13,7.5
2020-03-18 10:21:11,7.5
2020-03-18 10:25:09,7.5
2020-03-18 10:29:07,7.5
2020-03-18 10:33:04,7.5625
2020-03-18 10:37:02,7.5625
2020-03-18 10:40:59,7.625
2020-03-18 10:44:58,7.625
2020-03-18 10:48:56,7.625
2020-03-18 10:52:53,7.625
2020-03-18 10:56:52,7.625
2020-03-18 11:00:50,7.625
2020-03-18 11:04:47,7.625
2020-03-18 11:08:44,7.6875
2020-03-18 11:12:43,7.6875
2020-03-18 11:16:41,7.6875
2020-03-18 11:20:39,7.6875
2020-03-18 11:24:37,7.75
2020-03-18 11:28:35,7.75
2020-03-18 11:32:33,7.75
2020-03-18 11:36:29,7.75
2020-03-18 11:40:28,7.6875
2020-03-18 11:44:25,7.6875
2020-03-18 11:48:23,7.6875
2020-03-18 11:52:22,7.6875
2020-03-18 11:56:20,7.6875
2020-03-18 12:00:17,7.625
2020-03-18 12:12:06,7.5625
2020-03-18 12:16:04,7.5625
2020-03-18 12:20:02,7.5625
2020-03-18 12:27:57,7.5625
2020-03-18 12:24:00,7.5625
2020-03-18 12:31:57,7.5625
2020-03-18 12:35:55,7.5625
2020-03-18 12:39:53,7.625
2020-03-18 12:43:51,7.625
2020-03-18 12:47:49,7.625
2020-03-18 12:51:47,7.625
2020-03-18 12:55:44,7.5625
2020-03-18 12:59:42,7.5625
2020-03-18 13:03:41,7.5625
2020-03-18 13:15:32,7.625
2020-03-18 13:07:38,7.5625
2020-03-18 13:11:35,7.5625
2020-03-18 13:19:41,7.625
2020-03-18 13:23:37,7.625
2020-03-18 13:27:34,7.6875
2020-03-18 13:31:31,7.6875
2020-03-18 13:35:28,7.6875
2020-03-18 13:39:25,7.6875
2020-03-18 13:43:21,7.6875
2020-03-18 13:47:18,7.6875
2020-03-18 13:51:14,7.6875
2020-03-18 13:55:11,7.6875
2020-03-18 13:59:08,7.8125
2020-03-18 14:03:04,7.75
2020-03-18 14:07:01,7.75
2020-03-18 14:10:58,7.875
2020-03-18 14:14:54,7.875
2020-03-18 14:18:51,7.8125
2020-03-18 14:22:48,7.8125
2020-03-18 14:26:44,7.8125
2020-03-18 14:30:42,7.8125
2020-03-18 14:34:38,7.8125
2020-03-18 14:38:35,7.8125
2020-03-18 14:42:32,7.8125
2020-03-18 14:46:28,7.8125
2020-03-18 14:50:25,7.8125
2020-03-18 14:54:22,7.8125
2020-03-18 14:58:19,7.75
2020-03-18 15:02:15,7.6875
2020-03-18 15:06:12,7.75
2020-03-18 15:10:09,7.75
2020-03-18 15:14:06,7.6875
2020-03-18 15:18:03,7.6875
2020-03-18 15:21:59,7.75
2020-03-18 15:25:56,7.8125
2020-03-18 15:29:53,7.8125
2020-03-18 15:33:49,7.875
2020-03-18 15:37:46,7.875
2020-03-18 15:41:43,7.9375
2020-03-18 15:45:40,7.9375
2020-03-18 15:49:36,7.875
2020-03-18 15:53:33,7.875
2020-03-18 15:57:30,7.9375
2020-03-18 20:46:58,13.1875
2020-03-18 20:50:56,14.125
2020-03-18 20:54:54,13.9375
2020-03-18 20:58:51,14.5625
2020-03-18 21:02:49,14.375
2020-03-18 21:10:43,14.5625
2020-03-18 21:06:47,14.5625
2020-03-18 21:14:44,15.0
2020-03-18 21:18:42,15.1875
2020-03-18 21:22:39,15.1875
2020-03-18 21:26:38,14.75
2020-03-18 21:30:35,15.0
2020-03-18 21:34:33,15.125
2020-03-18 21:38:31,14.75
2020-03-18 21:42:29,14.4375
2020-03-18 21:46:27,14.5625
2020-03-18 21:50:25,14.4375
2020-03-18 21:54:22,14.8125
2020-03-18 21:58:20,14.875
2020-03-18 22:02:17,15.0
2020-03-18 22:06:14,14.875
2020-03-18 22:10:12,14.625
2020-03-18 22:14:11,14.8125
2020-03-18 22:18:09,14.625
2020-03-18 22:22:06,14.8125
2020-03-18 22:26:05,14.625
2020-03-18 22:30:02,14.6875
2020-03-18 22:34:00,14.6875
2020-03-18 22:37:58,14.75
2020-03-18 22:41:55,14.6875
2020-03-18 22:45:54,14.625
2020-03-18 22:49:52,14.625
2020-03-18 22:53:49,14.3125
2020-03-18 22:57:46,14.625
2020-03-18 23:01:45,14.875
2020-03-18 23:05:42,14.9375
2020-03-18 23:09:42,14.4375
2020-03-18 23:13:38,14.4375
2020-03-18 23:17:36,14.375
2020-03-18 23:21:34,14.375
2020-03-18 23:25:31,14.125
2020-03-18 23:29:29,14.0
2020-03-18 23:33:27,14.0625
2020-03-18 23:37:25,13.875
2020-03-18 23:41:23,13.8125
2020-03-18 23:45:21,13.9375
2020-03-18 23:49:18,13.8125
2020-03-18 23:53:15,13.625
2020-03-18 23:57:14,13.6875
2020-03-19 00:01:12,13.5625
2020-03-19 00:05:10,11.0
2020-03-19 00:13:05,10.4375
2020-03-19 00:09:08,10.1875
2020-03-19 00:17:06,10.625
2020-03-19 00:21:04,10.375
2020-03-19 00:33:56,10.0625
2020-03-19 00:30:00,10.125
2020-03-19 00:37:56,9.75
2020-03-19 01:05:33,9.5
2020-03-19 00:41:54,9.5
2020-03-19 00:45:50,9.875
2020-03-19 00:49:47,9.6875
2020-03-19 00:53:43,9.4375
2020-03-19 00:57:40,9.1875
2020-03-19 01:01:36,9.1875
2020-03-19 01:16:15,9.875
2020-03-19 01:12:16,10.0
2020-03-19 01:20:15,7.75
