datetime,val
2020-03-17 07:09:02,7.3125
2020-03-17 07:16:56,7.375
2020-03-17 07:12:59,7.375
2020-03-17 07:20:56,7.3125
2020-03-17 07:24:54,7.3125
2020-03-17 07:28:50,7.3125
2020-03-17 07:32:49,7.375
2020-03-17 07:36:47,7.375
2020-03-17 07:40:45,7.375
2020-03-17 07:44:42,7.4375
2020-03-17 07:48:40,7.375
2020-03-17 07:52:38,7.375
2020-03-17 07:56:36,7.375
2020-03-17 08:00:33,7.375
2020-03-17 08:04:31,7.375
2020-03-17 08:08:28,7.375
2020-03-17 08:12:27,7.3125
2020-03-17 08:16:25,7.3125
2020-03-17 08:20:21,7.25
2020-03-17 08:24:20,7.1875
2020-03-17 08:28:18,7.1875
2020-03-17 08:32:16,7.1875
2020-03-17 08:36:16,7.125
2020-03-17 08:40:14,7.125
2020-03-17 08:44:12,7.0625
2020-03-17 08:48:10,7.0625
2020-03-17 08:52:08,7.0625
2020-03-17 08:56:06,7.0625
2020-03-17 09:00:04,7.0
2020-03-17 09:04:02,7.0625
2020-03-17 09:07:59,7.0625
2020-03-17 09:11:57,7.0625
2020-03-17 09:15:55,7.0625
2020-03-17 09:19:53,7.0625
2020-03-17 09:23:51,7.0625
2020-03-17 09:27:48,7.0625
2020-03-17 09:31:47,7.0625
2020-03-17 09:35:44,7.0625
2020-03-17 09:39:41,7.0
2020-03-17 09:43:40,6.9375
2020-03-17 09:47:38,6.9375
2020-03-17 09:51:36,7.0
2020-03-17 09:55:34,7.0
2020-03-17 09:59:31,6.9375
2020-03-17 10:03:29,6.9375
2020-03-17 10:07:27,6.9375
2020-03-17 10:11:25,7.0625
2020-03-17 10:15:23,7.1875
2020-03-17 10:19:20,7.1875
2020-03-17 10:23:19,7.25
2020-03-17 10:27:16,7.25
2020-03-17 10:31:14,7.25
2020-03-17 10:35:12,7.3125
2020-03-17 10:39:10,7.3125
2020-03-17 10:43:07,7.3125
2020-03-17 10:51:02,7.375
2020-03-17 10:47:05,7.3125
2020-03-17 10:55:03,7.375
2020-03-17 10:59:01,7.375
2020-03-17 11:02:58,7.3125
2020-03-17 11:06:56,7.3125
2020-03-17 11:10:53,7.375
2020-03-17 11:14:52,7.4375
2020-03-17 11:18:49,7.4375
2020-03-17 11:22:48,7.5
2020-03-17 11:26:46,7.5
2020-03-17 11:30:44,7.5
2020-03-17 11:34:42,7.5625
2020-03-17 11:38:40,7.5
2020-03-17 11:42:37,7.4375
2020-03-17 11:46:33,7.4375
2020-03-17 11:50:34,7.4375
2020-03-17 11:54:32,7.5
2020-03-17 17:02:19,6.75
2020-03-17 11:58:31,7.5
2020-03-17 12:02:28,7.5625
2020-03-17 12:06:25,7.5625
2020-03-17 12:10:21,7.5625
2020-03-17 12:14:18,7.625
2020-03-17 12:18:15,7.625
2020-03-17 12:22:12,7.6875
2020-03-17 12:26:08,7.6875
2020-03-17 12:30:05,7.75
2020-03-17 12:34:02,7.6875
2020-03-17 12:37:59,7.6875
2020-03-17 12:41:55,7.625
2020-03-17 12:45:52,7.6875
2020-03-17 12:49:49,7.75
2020-03-17 12:53:46,7.6875
2020-03-17 12:57:42,7.75
2020-03-17 13:01:39,7.75
2020-03-17 13:05:36,7.75
2020-03-17 13:09:33,7.75
2020-03-17 13:13:29,7.75
2020-03-17 13:17:26,7.6875
2020-03-17 13:21:23,7.6875
2020-03-17 13:25:20,7.6875
2020-03-17 13:29:16,7.6875
2020-03-17 13:33:13,7.6875
2020-03-17 13:37:10,7.6875
2020-03-17 13:41:06,7.75
2020-03-17 13:45:03,7.75
2020-03-17 13:49:00,7.75
2020-03-17 13:52:57,7.8125
2020-03-17 13:56:53,7.9375
2020-03-17 14:00:50,7.875
2020-03-17 14:04:47,7.8125
2020-03-17 14:08:43,7.75
2020-03-17 14:12:40,7.875
2020-03-17 14:16:37,7.875
2020-03-17 14:20:34,7.9375
2020-03-17 14:24:30,7.9375
2020-03-17 14:28:27,8.0
2020-03-17 14:32:24,8.0
2020-03-17 14:36:20,8.0
2020-03-17 14:40:17,8.0625
2020-03-17 14:44:14,8.0625
2020-03-17 14:48:10,8.0
2020-03-17 14:52:07,8.0
2020-03-17 14:56:04,7.9375
2020-03-17 15:00:00,8.0
2020-03-17 15:03:57,8.0625
2020-03-17 15:07:54,8.0625
2020-03-17 15:11:51,8.0625
2020-03-17 15:15:47,8.125
2020-03-17 15:19:44,8.0625
2020-03-17 15:23:41,8.125
2020-03-17 15:27:38,8.0625
2020-03-17 15:31:34,7.9375
2020-03-17 15:35:31,7.8125
2020-03-17 15:39:28,7.75
2020-03-17 15:43:25,7.6875
2020-03-17 15:47:21,7.625
2020-03-17 15:51:18,7.625
2020-03-17 15:55:15,7.6875
2020-03-17 15:59:12,7.8125
2020-03-17 16:03:09,7.8125
2020-03-17 16:07:05,7.625
2020-03-17 16:11:02,7.625
2020-03-17 16:14:58,7.6875
2020-03-17 16:18:55,7.5
2020-03-17 16:22:52,7.1875
2020-03-17 16:26:49,6.9375
2020-03-17 16:30:45,7.0
2020-03-17 16:34:42,6.9375
2020-03-17 16:38:38,6.875
2020-03-17 16:42:35,6.9375
2020-03-17 16:46:32,6.875
2020-03-17 16:50:29,6.9375
2020-03-17 16:54:25,7.0625
2020-03-17 16:58:22,6.8125
2020-03-17 18:18:22,6.75
2020-03-17 18:14:27,6.75
2020-03-17 18:22:22,6.8125
2020-03-17 18:26:20,6.875
2020-03-17 18:30:18,6.9375
2020-03-17 18:34:16,6.9375
2020-03-17 18:38:14,7.0625
2020-03-17 18:42:12,7.25
2020-03-17 18:46:10,7.4375
2020-03-17 18:50:08,7.625
2020-03-17 18:54:06,7.75
2020-03-17 18:58:03,7.875
2020-03-17 19:02:01,8.125
2020-03-17 19:09:55,8.4375
2020-03-17 19:05:59,8.25
2020-03-17 19:13:56,8.625
