datetime,val
2020-03-17 07:16:55,7.3125
2020-03-17 07:12:58,7.3125
2020-03-17 07:20:55,7.3125
2020-03-17 07:24:53,7.3125
2020-03-17 07:28:49,7.3125
2020-03-17 07:32:48,7.3125
2020-03-17 07:36:46,7.3125
2020-03-17 07:40:44,7.375
2020-03-17 07:44:41,7.3125
2020-03-17 07:48:39,7.3125
2020-03-17 07:52:37,7.3125
2020-03-17 07:56:35,7.375
2020-03-17 08:00:32,7.3125
2020-03-17 08:04:30,7.3125
2020-03-17 08:08:27,7.3125
2020-03-17 08:12:26,7.3125
2020-03-17 08:16:24,7.3125
2020-03-17 08:20:20,7.3125
2020-03-17 08:24:19,7.25
2020-03-17 08:28:17,7.25
2020-03-17 08:32:15,7.1875
2020-03-17 08:36:15,7.1875
2020-03-17 08:40:13,7.1875
2020-03-17 08:44:11,7.25
2020-03-17 08:48:09,7.1875
2020-03-17 08:52:07,7.125
2020-03-17 08:56:05,7.0625
2020-03-17 09:00:03,7.0625
2020-03-17 09:04:01,7.125
2020-03-17 09:07:58,7.125
2020-03-17 09:11:56,7.125
2020-03-17 09:15:54,7.125
2020-03-17 09:19:52,7.125
2020-03-17 09:23:50,7.125
2020-03-17 09:27:47,7.1875
2020-03-17 09:31:46,7.125
2020-03-17 09:35:43,7.1875
2020-03-17 09:39:40,7.25
2020-03-17 09:43:39,7.0
2020-03-17 09:47:37,6.9375
2020-03-17 09:51:35,7.0
2020-03-17 09:55:33,7.0
2020-03-17 09:59:30,7.0
2020-03-17 10:03:28,6.9375
2020-03-17 10:07:26,6.9375
2020-03-17 10:11:24,7.0
2020-03-17 10:15:22,7.1875
2020-03-17 10:19:19,7.25
2020-03-17 10:23:18,7.25
2020-03-17 10:27:15,7.3125
2020-03-17 10:31:13,7.3125
2020-03-17 10:35:11,7.3125
2020-03-17 10:39:09,7.3125
2020-03-17 10:43:06,7.3125
2020-03-17 10:51:01,7.3125
2020-03-17 10:47:04,7.3125
2020-03-17 10:55:02,7.3125
2020-03-17 10:59:00,7.25
2020-03-17 11:02:57,7.25
2020-03-17 11:06:55,7.1875
2020-03-17 11:10:52,7.3125
2020-03-17 11:14:51,7.3125
2020-03-17 11:18:48,7.375
2020-03-17 11:22:47,7.375
2020-03-17 11:26:45,7.4375
2020-03-17 11:30:43,7.4375
2020-03-17 11:34:41,7.4375
2020-03-17 11:38:39,7.4375
2020-03-17 11:42:36,7.375
2020-03-17 11:46:32,7.375
2020-03-17 11:50:33,7.4375
2020-03-17 11:54:31,7.4375
2020-03-17 17:02:18,6.6875
2020-03-17 11:58:30,7.4375
2020-03-17 12:02:27,7.4375
2020-03-17 12:06:24,7.4375
2020-03-17 12:10:20,7.5
2020-03-17 12:14:17,7.5625
2020-03-17 12:18:14,7.5625
2020-03-17 12:22:11,7.5625
2020-03-17 12:26:07,7.625
2020-03-17 12:30:04,7.625
2020-03-17 12:34:01,7.5625
2020-03-17 12:37:58,7.5
2020-03-17 12:41:54,7.5625
2020-03-17 12:45:51,7.625
2020-03-17 12:49:48,7.625
2020-03-17 12:53:45,7.625
2020-03-17 12:57:41,7.625
2020-03-17 13:01:38,7.6875
2020-03-17 13:05:35,7.625
2020-03-17 13:09:32,7.625
2020-03-17 13:13:28,7.625
2020-03-17 13:17:25,7.625
2020-03-17 13:21:22,7.5625
2020-03-17 13:25:19,7.5625
2020-03-17 13:29:15,7.5625
2020-03-17 13:33:12,7.5625
2020-03-17 13:37:09,7.625
2020-03-17 13:41:05,7.625
2020-03-17 13:45:02,7.625
2020-03-17 13:48:59,7.6875
2020-03-17 13:52:56,7.75
